col0,col1,col2,col3
Black Street's gate in Brașov,bastion,Romania,Brașov
King's Bastion,bastion,United Kingdom,Gibraltar
City walls of Sittard,bastion,Netherlands,Sittard-Geleen
Montagu Bastion,bastion,United Kingdom,Gibraltar
Mookerschans,bastion,Netherlands,Mook en Middelaar
Borj Al Baroud,bastion,Morocco,Essaouira
Bastion,bastion,Canada,Nanaimo
Bastione di Santa Lucia,bastion,Italy,Grosseto
Bastione della Vittoria,bastion,Italy,Grosseto
Bastione Rimembranza,bastion,Italy,Grosseto
Bastione Molino a Vento,bastion,Italy,Grosseto
Bastione Maiano,bastion,Italy,Grosseto
Bastione Garibaldi,bastion,Italy,Grosseto
