col0,col1,col2,col3,col4
Old Crow,Beam Inc.,Kentucky,drink,1835-01-01
Old Charter,Sazerac Company,Kentucky,drink,1874-01-01
OK Soda,The Coca-Cola Company,United States of America,drink,1993-01-01
Nesher Malt,Tempo Beer Industries,Israel,drink,1934-01-01
Nativa,The Coca-Cola Company,Argentina,drink,2003-01-01
Mondo,Jel Sert,United States of America,drink,1991-01-01
Manzanita Sol,PepsiCo,Mexico,drink,2005-01-01
Lucid Absinthe,Hood River Distillers,France,drink,2007-01-01
Leed,The Coca-Cola Company,Australia,drink,1967-01-01
Kissui,Takara Holdings,Japan,drink,2006-01-01
Kirin Free,Kirin Company,Japan,drink,2009-04-08
Kentucky Tavern,Sazerac Company,Kentucky,drink,1880-01-01
