col0,col1,col2,col3,col4,col5
Châu Thành,rural district of Vietnam,Vietnam,234,Đồng Tháp,3
Cầu Ngang,rural district of Vietnam,Vietnam,325,Trà Vinh,1
Cầu Kè,rural district of Vietnam,Vietnam,245,Trà Vinh,1
Càng Long,rural district of Vietnam,Vietnam,284,Trà Vinh,2
Cần Giuộc,rural district of Vietnam,Vietnam,210.2,Long An,3
Cần Đước,rural district of Vietnam,Vietnam,218.1,Long An,1
Cái Nước,rural district of Vietnam,Vietnam,395.14,Cà Mau,3
Cai Lậy,rural district of Vietnam,Vietnam,411,Tiền Giang,4
Bù Đốp,rural district of Vietnam,Vietnam,378,Bình Phước,127
Bù Đăng,rural district of Vietnam,Vietnam,1503,Bình Phước,258
Bình Lục,rural district of Vietnam,Vietnam,155,Hà Nam,5
Bình Gia,rural district of Vietnam,Vietnam,1091,Lạng Sơn,324
Bình Chánh,rural district of Vietnam,Vietnam,253,Ho Chi Minh City,4
Bến Lức,rural district of Vietnam,Vietnam,288.74,Long An,2
Bảo Yên,rural district of Vietnam,Vietnam,821,Lào Cai,146
