col0,col1,col2,col3,col4,col5,col6,col7
Yaracuy,San Felipe,Venezuela,1899-01-01,Nirgua,267,7100,Cojedes
Carabobo,Valencia,Venezuela,1864-01-01,Puerto Cabello,653,4650,Cojedes
Yaracuy,San Felipe,Venezuela,1899-01-01,Peña,267,7100,Cojedes
Carabobo,Valencia,Venezuela,1864-01-01,Naguanagua,653,4650,Cojedes
Yaracuy,San Felipe,Venezuela,1899-01-01,Veroes,267,7100,Cojedes
Carabobo,Valencia,Venezuela,1864-01-01,Naguanagua,653,4650,Guárico
Yaracuy,San Felipe,Venezuela,1899-01-01,Veroes,267,7100,Falcón
Delta Amacuro,Tucupita,Venezuela,1991-01-01,Casacoima,4,40200,Bolívar
Carabobo,Valencia,Venezuela,1864-01-01,Puerto Cabello,653,4650,Aragua
Monagas,Maturín,Venezuela,1856-01-01,Santa Bárbara,31,28900,Sucre
Falcón,Coro,Venezuela,1864-01-01,Falcón,208,24800,Aruba
Zulia,Maracaibo,Venezuela,1864-01-01,Jesús María Semprún,16,50.23,La Guajira Department
