col0,col1,col2,col3
1978 Tour de Wallonie,road bicycle racing,Hughes Cosaert,1978-08-12
1976 Tour de Wallonie,road bicycle racing,Pierre Leurquin,1976-08-14
1974 Tour de Wallonie,road bicycle racing,Luc Demets,1974-08-01
1982 Tour de Wallonie,road bicycle racing,Viktor Schraner,1982-08-12
2018 Tour de Wallonie,road bicycle racing,Quick-Step Floors 2018,2018-07-28
2017 Tour de Wallonie,road bicycle racing,WB-Veranclassic-Aqua Protect 2017,2017-07-22
2018 Tour de Wallonie,road bicycle racing,Quinten Hermans,2018-07-28
2016 Tour de Wallonie,road bicycle racing,Topsport Vlaanderen-Baloise 2016,2016-07-23
1984 Tour de Wallonie,road bicycle racing,Patrick Toelen,1984-08-10
1980 Tour de Wallonie,road bicycle racing,Gerrit Van Gestel,1980-08-14
1982 Tour de Wallonie,road bicycle racing,Michael Maue,1982-08-12
