col0,col1,col2,col3
Gig Rock,Knox County,United States of America,bar
Giffin Rocks,San Juan County,United States of America,bar
Gibson Spit,Clallam County,United States of America,bar
Gibson Shoal,St. Francis County,United States of America,bar
Gibraltar Bar,Ottawa County,United States of America,bar
Gibby Rock,Juneau,United States of America,bar
Gibbs Shoals,Greenville County,United States of America,bar
Gibbs Rock,Plymouth County,United States of America,bar
Ghost Landing Bar,Aroostook County,United States of America,bar
German Shoals,Grainger County,United States of America,bar
George Rock,Juneau,United States of America,bar
George Head Ledge,Hancock County,United States of America,bar
Geneva Bar,Wallowa County,United States of America,bar
Geiser Bar,Montgomery County,United States of America,bar
Gazelle Rock,Barnstable County,United States of America,bar
