col0,col1,col2,col3
Parque Polideportivo Roca,Villa Soldati,sports park,Buenos Aires
Prestberget idrettsanlegg,Nord-Odal,sports park,Sand
De Streepjesberg,Den Helder,sports park,Nieuw-Den Helder
Sportpark Ookmeer,Amsterdam,sports park,Amsterdam Nieuw-West
Sportpark Pernis,Rotterdam,sports park,Pernis
Sportpark De Berckt,Peel en Maas,sports park,Baarlo
Sportpark De Groote Wielen,'s-Hertogenbosch,sports park,De Groote Wielen
Sportpark De Bosk,Achtkarspelen,sports park,Harkema
Sportpark Hazelaarweg,Rotterdam,sports park,Hillegersberg-Schiebroek
Stožice Sports Park,Ljubljana City Municipality,sports park,"Bežigrad, Ljubljana"
Sportpark Sloten,Amsterdam,sports park,Sloten
