col0,col1,col2,col3
Monza Express,Gibraltar,2009-01-01,36711
Euro Spirit,Liberia,1998-01-01,46346
Jupiter Spirit,Liberia,2011-01-01,45961
Dong A Metis,Panama,2010-01-01,60396
Bess,Panama,2010-01-01,58750
Prominent Ace,Panama,2004-01-01,57789
City Of Sidon,Panama,1982-01-01,1464
Grand Phoenix,Panama,2005-01-01,59217
Castor Leader,Panama,2015-01-01,70048
Eridanus Leader,Panama,2010-01-01,59501
Diamond Highway,Panama,2004-01-01,60175
Orion Leader,Panama,1999-01-01,57513
Leo Leader,Panama,1999-01-01,57566
