col0,col1,col2,col3,col4,col5
Ayapa Zoque,Zoque languages,modern language,Mexico,5 critically endangered,Tabasco
Mapoyo language,Mapoyo-Yabarana language,modern language,Venezuela,5 critically endangered,Amazonas
Paipai,Yuman–Cochimí languages,modern language,Mexico,4 severely endangered,Baja California
Yakkha language,Kiranti languages,modern language,India,5 critically endangered,West Bengal
Bagvalal,Avar–Andic languages,modern language,Russia,3 definitely endangered,Republic of Dagestan
Karata,Andic languages,modern language,Russia,3 definitely endangered,Republic of Dagestan
Lakha,Southern Tibetic languages,modern language,Bhutan,3 definitely endangered,Wangdue Phodrang District
Pauserna,Tupi–Guarani languages,dead language,Bolivia,5 critically endangered,Beni Department
ǀXam language,Khoisan languages,dead language,South Africa,6 extinct,Northern Cape
Pauserna,Tupi–Guarani languages,language,Bolivia,5 critically endangered,Beni Department
She,Hmongic languages,language,People's Republic of China,5 critically endangered,Guangdong
ǀXam language,Khoisan languages,language,South Africa,6 extinct,Northern Cape
Pauna language,Southern Maipuran languages,language,Bolivia,5 critically endangered,Santa Cruz Department
Mocho’ language,Q'anjobalan languages,language,Mexico,5 critically endangered,Chiapas
Karuk,Hokan languages,language,United States of America,4 severely endangered,California
