col0,col1,col2,col3,col4,col5
West Lothian,South Lanarkshire,Brockhaus and Efron Encyclopedic Dictionary,United Kingdom,Scotland,lieutenancy area of Scotland
Dundee,Forfar,Brockhaus and Efron Encyclopedic Dictionary,United Kingdom,Dundee City,city
Aberdeenshire,Kincardineshire,Brockhaus and Efron Encyclopedic Dictionary,United Kingdom,Aberdeenshire,registration county
Dundee,Forfar,Brockhaus and Efron Encyclopedic Dictionary,United Kingdom,Angus,big city
Aberdeenshire,Kincardineshire,Brockhaus and Efron Encyclopedic Dictionary,United Kingdom,Aberdeenshire,lieutenancy area of Scotland
Dundee,Forfar,Brockhaus and Efron Encyclopedic Dictionary,United Kingdom,Angus,city
Nairnshire,Morayshire,Brockhaus and Efron Encyclopedic Dictionary,United Kingdom,Highland,lieutenancy area of Scotland
Sutherland,Ross and Cromarty,Brockhaus and Efron Encyclopedic Dictionary,United Kingdom,Highland,historic county of the United Kingdom
Caithness,Sutherland,The Nuttall Encyclopædia,United Kingdom,Highland,historic county of the United Kingdom
Banffshire,Aberdeenshire,Brockhaus and Efron Encyclopedic Dictionary,United Kingdom,Scotland,historic county of the United Kingdom
