col0,col1,col2,col3,col4
Beinn Dorain,United Kingdom,Bridge of Orchy,Beinn a' Chreachain,Simm
Gairich,United Kingdom,Northwest Highlands,Sgùrr na Cìche,Simm
Beinn Fhada,United Kingdom,Kintail,Càrn Eige,Simm
Sgorr Ruadh,United Kingdom,Northwest Highlands,Sgùrr Mòr,Simm
Beinn Achaladair,United Kingdom,Bridge of Orchy,Beinn a' Chreachain,Simm
A' Chràlaig,United Kingdom,Northwest Highlands,Càrn Eige,Simm
Sgùrr nan Gillean,United Kingdom,Isle of Skye,Sgùrr Alasdair,Simm
Ben More Assynt,United Kingdom,Northwest Highlands,Sgùrr Mòr,Simm
Beinn Dorain,United Kingdom,Bridge of Orchy,Beinn a' Chreachain,Tump
Gairich,United Kingdom,Northwest Highlands,Sgùrr na Cìche,Tump
Beinn Fhada,United Kingdom,Kintail,Càrn Eige,Tump
Sgorr Ruadh,United Kingdom,Northwest Highlands,Sgùrr Mòr,Tump
Beinn Achaladair,United Kingdom,Bridge of Orchy,Beinn a' Chreachain,Tump
A' Chràlaig,United Kingdom,Northwest Highlands,Càrn Eige,Tump
Sgùrr nan Gillean,United Kingdom,Isle of Skye,Sgùrr Alasdair,Tump
