col0,col1,col2,col3,col4,col5
Facatativá,158,117133,municipality of Colombia,Western Savanna Province,UTC−05:00
El Cocuy,253,5241,municipality of Colombia,Gutiérrez Province,UTC−05:00
Soatá,136,7255,municipality of Colombia,Northern Boyacá Province,UTC−05:00
Socha,151,7140,municipality of Colombia,Valderrama Province,UTC−05:00
Popayán,512,300837,city in Colombia,Cauca Department,UTC−05:00
Armenia,140,301226,city in Colombia,Quindío Department,UTC−05:00
La gran bretaña,1578,7200000,first-level administrative country subdivision,Colombia,UTC−05:00
Barranquilla,154,1232766,districts of Colombia,Atlántico Department,UTC−05:00
Valledupar,4977,490075,municipality of Colombia,Cesar Department,Eastern Time Zone
Popayán,512,300837,municipality of Colombia,Cauca Department,UTC−05:00
Armenia,140,301226,municipality of Colombia,Quindío Department,UTC−05:00
Zipaquirá,194,126409,municipality of Colombia,Central Savanna Province,UTC−05:00
Barranquilla,154,1232766,municipality of Colombia,Atlántico Department,UTC−05:00
