col0,col1,col2,col3,col4,col5
Düsseldorf,independent city of Germany,Düsseldorf Airport,Mayors for Peace,Germany,Rhine-Ruhr Metropolitan Region
Nuremberg,city,Stadion Nürnberg,Mayors for Peace,Germany,Bavaria
Leipzig,city,Alfred-Kunze-Sportpark,Mayors for Peace,Germany,Leipzig Lowlands-Central Hills
Münster,urban municipality of Germany,Preußenstadion,Mayors for Peace,Germany,Münsterland
Mannheim,city district of Baden-Württemberg,Mannheim Observatory,Zweckverband 4IT,Germany,Karlsruhe Government Region
Münster,big city,Preußenstadion,Mayors for Peace,Germany,Münsterland
Mannheim,residenz,Mannheim Observatory,Zweckverband 4IT,Germany,Karlsruhe Government Region
Hagen,Hanseatic city,Hagener Straßenbahn,Mayors for Peace,Germany,Regionalverband Ruhr
Münster,Hanseatic city,Preußenstadion,Mayors for Peace,Germany,Münsterland
Mannheim,major regional center,Mannheim Observatory,Zweckverband 4IT,Germany,Karlsruhe Government Region
Hagen,independent city of Germany,Hagener Straßenbahn,Mayors for Peace,Germany,Regionalverband Ruhr
Münster,independent city of Germany,Preußenstadion,Mayors for Peace,Germany,Münsterland
Mannheim,independent city of Germany,Mannheim Observatory,Zweckverband 4IT,Germany,Karlsruhe Government Region
Ingolstadt,urban district of Bavaria,Tuja-Stadion,Bayerischer Städtetag,Germany,Stimmkreis Ingolstadt
