col0,col1,col2,col3
New Hanover County,1729-01-01,county of North Carolina,213267
Vance County,1881-01-01,county of North Carolina,44808
Rowan County,1753-03-27,county of North Carolina,138323
Orange County,1752-01-01,county of North Carolina,140352
Randolph County,1779-01-01,county of North Carolina,142577
Tyrrell County,1729-01-01,county of North Carolina,4109
Lenoir County,1791-01-01,county of North Carolina,58914
Polk County,1855-01-01,county of North Carolina,20411
Surry County,1770-01-01,county of North Carolina,73050
Richmond County,1779-01-01,county of North Carolina,46405
Warren County,1779-01-01,county of North Carolina,20575
Lee County,1907-01-01,county of North Carolina,60266
Pender County,1875-01-01,county of North Carolina,55334
McDowell County,1842-01-01,county of North Carolina,44961
Stanly County,1841-01-01,county of North Carolina,60635
