col0,col1,col2,col3,col4,col5,col6
Epping,Australia,gazetted locality of Victoria,16086,Epping Forest,Victoria,16305
Elsternwick,Australia,gazetted locality of Victoria,4905,Elstronwick,Victoria,5450
Dallas,Australia,gazetted locality of Victoria,3418,Dallas Brooks,Victoria,3393
Cremorne,Australia,gazetted locality of Victoria,1066,Cremorne Gardens,Victoria,959
Clifton Hill,Australia,gazetted locality of Victoria,3064,Clifton,Victoria,3273
Carnegie,Australia,gazetted locality of Victoria,8362,Andrew Carnegie,Victoria,9025
Burnley,Australia,gazetted locality of Victoria,368,William Burnley,Victoria,404
Broadmeadows,Australia,gazetted locality of Victoria,6203,meadow,Victoria,5771
Bentleigh,Australia,gazetted locality of Victoria,7799,Thomas Bent,Victoria,8354
Balaclava,Australia,gazetted locality of Victoria,2669,Battle of Balaclava,Victoria,2728
Avalon,Australia,gazetted locality of Victoria,164,Avallon,Victoria,129
Glenroy,Australia,gazetted locality of Victoria,11139,Glen Roy,Victoria,11108
