col0,col1,col2,col3,col4,col5,col6,col7
Juken Sentai Gekiranger,2008-02-10,Japanese,television series,1,49,Japan,GoGo Sentai Boukenger
Kyōryū Sentai Zyuranger,1993-02-12,Japanese,television series,1,50,Japan,Chōjin Sentai Jetman
Denshi Sentai Denziman,1981-01-31,Japanese,television series,1,51,Japan,Battle Fever J
Choujuu Sentai Liveman,1989-02-18,Japanese,television series,1,49,Japan,Hikari Sentai Maskman
Tokumei Sentai Go-Busters,2013-02-10,Japanese,television series,1,50,Japan,Kaizoku Sentai Gokaiger
Zyuden Sentai Kyoryuger,2014-02-09,Japanese,television series,1,48,Japan,Tokumei Sentai Go-Busters
Ninpuu Sentai Hurricaneger,2003-02-09,Japanese,television series,1,51,Japan,Hyakujuu Sentai Gaoranger
Denji Sentai Megaranger,1998-02-15,Japanese,television series,1,51,Japan,Gekisou Sentai Carranger
Dengeki Sentai Changeman,1986-02-22,Japanese,Super Sentai,1,55,Japan,Choudenshi Bioman
Chikyu Sentai Fiveman,1991-02-08,Japanese,Super Sentai,1,48,Japan,Kousoku Sentai Turboranger
Taiyo Sentai Sun Vulcan,1982-01-30,Japanese,Super Sentai,1,50,Japan,Denshi Sentai Denziman
