col0,col1,col2,col3
Pornography,387,1982-05-04,Lol Tolhurst
Cold,266,1982-05-04,Lol Tolhurst
A Strange Day,304,1982-05-04,Lol Tolhurst
The Figurehead,375,1982-05-04,Lol Tolhurst
Siamese Twins,329,1982-05-04,Lol Tolhurst
The Hanging Garden,273,1982-05-04,Lol Tolhurst
A Short Term Effect,262,1982-05-04,Lol Tolhurst
One Hundred Years,400,1982-05-04,Lol Tolhurst
A Night Like This,256,1985-08-13,Porl Thompson
Close to Me,203,1985-08-13,Porl Thompson
The Baby Screams,224,1985-08-13,Porl Thompson
Push,271,1985-08-13,Porl Thompson
Six Different Ways,198,1985-08-13,Porl Thompson
The Blood,223,1985-08-13,Porl Thompson
Kyoto Song,256,1985-08-13,Porl Thompson
