col0,col1,col2,col3,col4,col5
Tower Nederlands Hervormde Kerk,Aagtekerke,Veere,steeple,"Nederlands Hervormde Kerk, Aagtekerke",Netherlands
tower Hervormde kerk,Kerkwijk,Zaltbommel,steeple,Hervormde Kerk,Netherlands
Toren Dorpskerk,Blokker,Hoorn,steeple,Dorpskerk,Netherlands
tower Hervormde kerk with bell,Oudega,Gaasterlân-Sleat,steeple,Johannes de Doperkerk,Netherlands
Toren Dorpskerk Sint Maarten,Ouddorp,Goeree-Overflakkee,steeple,"Dorpskerk, Ouddorp",Netherlands
Toren Hervormde Kerk,Lent,Nijmegen,steeple,Hervormde Kerk,Netherlands
tower Hervormde kerk with bell,Oudega,Gaasterlân-Sleat,bell,Johannes de Doperkerk,Netherlands
Tower Nederlands Hervormde Kerk,Bergharen,Wijchen,steeple,Nederlands Hervormde Kerk,Netherlands
tower Hervormde kerk,Mantgum,Littenseradiel,steeple,Mariakerk,Netherlands
Tower Nederlands Hervormde Kerk,Oostkapelle,Veere,steeple,Nederlands Hervormde kerk,Netherlands
Tower Nicolaaskerk,"Westerland, Netherlands",Hollands Kroon,steeple,Nicolaaskerk,Netherlands
Toren Jacobuskerk,Renesse,Schouwen-Duiveland,steeple,Jacobuskerk,Netherlands
