col0,col1,col2,col3
protactinium-214,1636582.762,protactinium,actinium-210
protactinium-213,1628334.306,protactinium,actinium-209
protactinium-212,1618332.316,protactinium,actinium-208
protactinium-231,1759856.406,protactinium,thallium-207
protactinium-240,1809120,protactinium,uranium-240
protactinium-239,1804450,protactinium,uranium-239
protactinium-237,1794181.008,protactinium,uranium-237
protactinium-230,1753035.85,protactinium,uranium-230
protactinium-227,1734164.23,protactinium,thorium-227
protactinium-226,1726890.86,protactinium,thorium-226
