col0,col1,col2,col3,col4
2018 Trofeo Lloseta-Andratx,Toms Skujiņš,2018-01-27,Caja Rural-Seguros RGA 2018,Toms Skujiņš
2017 Trofeo Andratx-Mirador des Colomer,Lotto-Soudal 2017,2017-01-28,2017 Bora-Hansgrohe,Alex Aranburu
Trofeo Lloseta-Andratx 2020,Davide Villella,2020-02-01,2020 Kometa-Xstra Cycling Team,Emanuel Buchmann
2017 Trofeo Andratx-Mirador des Colomer,Lotto-Soudal 2017,2017-01-28,2017 Bora-Hansgrohe,Tiesj Benoot
Trofeo Lloseta-Andratx 2020,Davide Villella,2020-02-01,2020 Kometa-Xstra Cycling Team,Lennard Kämna
2017 Trofeo Andratx-Mirador des Colomer,Lotto-Soudal 2017,2017-01-28,2017 Bora-Hansgrohe,Vicente García de Mateos
Trofeo Lloseta-Andratx 2020,Davide Villella,2020-02-01,2020 Kometa-Xstra Cycling Team,Ruben Fernandez Andujar
2017 Trofeo Andratx-Mirador des Colomer,Lotto-Soudal 2017,2017-01-28,2017 Bora-Hansgrohe,Alejandro Valverde
Trofeo Lloseta-Andratx 2020,Davide Villella,2020-02-01,2020 Kometa-Xstra Cycling Team,Tomasz Marczyński
2017 Trofeo Andratx-Mirador des Colomer,Mikel Bizkarra,2017-01-28,Novo Nordisk 2017,Alejandro Valverde
