col0,col1,col2,col3,col4,col5,col6
Menominee County,"National Register of Historic Places listings in Menominee County, Wisconsin",945,Menominee County,Oconto County,county of Wisconsin,4317
Marquette County,"National Register of Historic Places listings in Marquette County, Wisconsin",1203,Marquette County,Waushara County,county of Wisconsin,15176
Washington County,"National Register of Historic Places listings in Washington County, Wisconsin",436,Washington County,Dodge County,county of Wisconsin,132739
Burnett County,"National Register of Historic Places listings in Burnett County, Wisconsin",2280,Burnet County,Polk County,county of Wisconsin,15333
Vernon County,"National Register of Historic Places listings in Vernon County, Wisconsin",2114,Vernon County,Monroe County,county of Wisconsin,30329
Adams County,"National Register of Historic Places listings in Adams County, Wisconsin",1783,Adams County,Columbia County,county of Wisconsin,20480
Chippewa County,"National Register of Historic Places listings in Chippewa County, Wisconsin",2697,Chippewa County,Eau Claire County,county of Wisconsin,63132
Iron County,"National Register of Historic Places listings in Iron County, Wisconsin",2381,Iron County,Gogebic County,county of Wisconsin,5886
Lincoln County,"National Register of Historic Places listings in Lincoln County, Wisconsin",2349,Lincoln County,Langlade County,county of Wisconsin,28684
Buffalo County,"National Register of Historic Places listings in Buffalo County, Wisconsin",1838,Buffalo County,Eau Claire County,county of Wisconsin,13192
Douglas County,"National Register of Historic Places listings in Douglas County, Wisconsin",3833,Douglas County,Sawyer County,county of Wisconsin,43887
Juneau County,"National Register of Historic Places listings in Juneau County, Wisconsin",2083,Juneau,Adams County,county of Wisconsin,26547
Forest County,"National Register of Historic Places listings in Forest County, Wisconsin",2710,Forrest County,Oconto County,county of Wisconsin,9126
Vernon County,"National Register of Historic Places listings in Vernon County, Wisconsin",2114,Vernon Parish,Allamakee County,county of Wisconsin,30329
Washington County,"National Register of Historic Places listings in Washington County, Wisconsin",436,Washington County,Waukesha County,county of Wisconsin,132739
