col0,col1,col2,col3,col4
Japan National Route 269,Miyakonojō,road,Ibusuki,Japan National Route 10
Japan National Route 197,Yusuhara,road,Ōita,Japan National Route 33
Japan National Route 42,Ise,road,Wakayama,Japan National Route 301
Japan National Route 485,Nishinoshima,maritime transport,Matsue,Yada interchange
Japan National Route 448,Kushima,maritime transport,Ibusuki,Japan National Route 10
Japan National Route 389,Nagasu,maritime transport,Ōmuta,Japan National Route 208
Japan National Route 485,Nishinoshima,road,Matsue,Yada interchange
Japan National Route 448,Kushima,road,Ibusuki,Japan National Route 10
Japan National Route 338,Misawa,maritime transport,Hakodate,Japan National Route 5
Japan National Route 317,Imabari,maritime transport,Matsuyama,Japan National Route 2
Japan National Route 280,Imabetsu,maritime transport,Hakodate,Japan National Route 5
Japan National Route 279,Mutsu,maritime transport,Hakodate,Japan National Route 5
