col0,col1,col2,col3,col4
1982 Mexican Badminton Championships,Mexico City,1982 Mexican Badminton Championships – Men's singles,1982-01-01,1981 Mexican Badminton Championships
1981 Mexican Badminton Championships,Mexico City,1981 Mexican Badminton Championships – Men's singles,1981-01-01,1980 Mexican Badminton Championships
1980 Mexican Badminton Championships,Mexico City,1980 Mexican Badminton Championships – Men's singles,1980-01-01,1979 Mexican Badminton Championships
1977 Mexican Badminton Championships,Mexico City,1977 Mexican Badminton Championships – Men's singles,1977-01-01,1976 Mexican Badminton Championships
1976 Mexican Badminton Championships,Mexico City,1976 Mexican Badminton Championships – Men's singles,1976-01-01,1975 Mexican Badminton Championships
1975 Mexican Badminton Championships,Mexico City,1975 Mexican Badminton Championships – Men's singles,1975-01-01,1974 Mexican Badminton Championships
1974 Mexican Badminton Championships,Mexico City,1974 Mexican Badminton Championships – Men's singles,1974-01-01,1973 Mexican Badminton Championships
1973 Mexican Badminton Championships,Mexico City,1973 Mexican Badminton Championships – Men's singles,1973-01-01,1972 Mexican Badminton Championships
1972 Mexican Badminton Championships,Mexico City,1972 Mexican Badminton Championships – Men's singles,1972-01-01,1971 Mexican Badminton Championships
1971 Mexican Badminton Championships,Mexico City,1971 Mexican Badminton Championships – Men's singles,1971-01-01,1970 Mexican Badminton Championships
1937 Mexican Badminton Championships,Mexico City,1937 Mexican Badminton Championships – Men's singles,1937-01-01,1936 Mexican Badminton Championships
1970 Mexican Badminton Championships,Mexico City,1970 Mexican Badminton Championships – Men's singles,1970-01-01,1969 Mexican Badminton Championships
1968 Mexican Badminton Championships,Mexico City,1968 Mexican Badminton Championships – Men's singles,1968-01-01,1967 Mexican Badminton Championships
1966 Mexican Badminton Championships,Mexico City,1966 Mexican Badminton Championships – Men's singles,1966-01-01,1965 Mexican Badminton Championships
