col0,col1,col2,col3
Lidingö town,Lidingö,Lidingö Municipality,1970-12-31
Jämjö municipality,Jämjö,Karlskrona Municipality,1973-12-31
Hasslö municipality,Hasslö,Karlskrona Municipality,1973-12-31
Karlskrona Town,Karlskrona,Karlskrona Municipality,1970-12-31
Kramfors Town,Kramfors,Kramfors Municipality,1970-12-31
Haparanda Town,Haparanda,Haparanda Municipality,1970-12-31
Hållnäs Municipality,Edvalla,Tierp Municipality,1973-12-31
Gävle Town,Gävle,Gävle Municipality,1970-12-31
Karlskoga Town,Karlskoga,Karlskoga Municipality,1970-12-31
Kalmar stad,Kalmar,Kalmar Municipality,1970-12-31
