col0,col1,col2,col3,col4
Dornogovi Province,UTC+08:00,Sainshand,65267,Sainshand
Övörkhangai Province,UTC+08:00,Arvaikheer,100731,Arvaikheer
Arkhangai Province,UTC+08:00,Tsetserleg,92059,Tsetserleg
Zavkhan Province,UTC+08:00,Uliastai,69916,Uliastai
Khovd Province,UTC+07:00,Khovd,83517,Khovd
Govi-Altai Province,UTC+08:00,Altai,56209,Altai
Dornod Province,UTC+08:00,Choibalsan,76476,Choibalsan
Bayan-Ölgii Province,UTC+07:00,Ölgii,100189,Ölgii
Darkhan-Uul Province,UTC+08:00,Darkhan,100939,Darkhan
Töv Province,UTC+08:00,Zuunmod,90421,Zuunmod
Ömnögovi Province,UTC+08:00,Dalanzadgad,61655,Dalanzadgad
Sükhbaatar Province,UTC+08:00,Baruun-Urt,59034,Baruun-Urt
Khövsgöl Province,UTC+08:00,Mörön,128159,Mörön
