col0,col1,col2,col3,col4
"2016 Arctic Race of Norway, Stage 2",John Degenkolb,Danilo Napolitano,129,John Degenkolb
"2015 Tour des Fjords, Stage 2",Edvald Boasson Hagen,Edvald Boasson Hagen,116,Katusha 2015
"2014 Arctic Race of Norway, Stage 2",Thor Hushovd,Thor Hushovd,115,Alexander Kristoff
"2016 Arctic Race of Norway, Stage 1",John Degenkolb,John Degenkolb,129,John Degenkolb
"2015 Tour des Fjords, Stage 2",Edvald Boasson Hagen,Edvald Boasson Hagen,122,Ronan van Zandbeek
"2016 Arctic Race of Norway, Stage 2",John Degenkolb,John Degenkolb,129,Alexander Kristoff
"2013 Arctic Race of Norway, Stage 2",Thor Hushovd,Rüdiger Selig,116,Kenny van Hummel
"2015 Arctic Race of Norway, Stage 1",Sam Bennett,Vegard Stake Laengen,130,Sam Bennett
"2013 Arctic Race of Norway, Stage 2",Thor Hushovd,Rüdiger Selig,115,Marco Haller
"2015 Arctic Race of Norway, Stage 1",Michael Van Staeyen,Vegard Stake Laengen,130,Edvald Boasson Hagen
"2013 Arctic Race of Norway, Stage 2",Kenny van Hummel,Rüdiger Selig,116,Kenny van Hummel
