col0,col1,col2,col3,col4,col5
2014 Topshelf Open,tennis,Rosmalen Grass Court Championships,2015 Topshelf Open,2014 Topshelf Open (women),2013 Topshelf Open
2013 Topshelf Open,tennis,Rosmalen Grass Court Championships,2014 Topshelf Open,2013 Topshelf Open (women),2012 UNICEF Open
2012 UNICEF Open,tennis,Rosmalen Grass Court Championships,2013 Topshelf Open,2012 UNICEF Open – Women's Doubles,2011 UNICEF Open
1999 Heineken Trophy,tennis,tennis tournament edition,2000 Heineken Trophy,1999 Heineken Trophy – Women's Doubles,1998 Heineken Trophy
2005 Ordina Open,tennis,tennis tournament edition,2006 Ordina Open,2005 Ordina Open (women),2004 Ordina Open
2002 Ordina Open,tennis,tennis tournament edition,2003 Ordina Open,2002 Ordina Open - Women's Singles,2001 Heineken Trophy
2011 UNICEF Open,tennis,tennis tournament edition,2012 UNICEF Open,2011 UNICEF Open – Men's Singles,2010 UNICEF Open
2006 Ordina Open,tennis,tennis tournament edition,2007 Ordina Open,2006 Ordina Open – Women's Doubles,2005 Ordina Open
2000 Heineken Trophy,tennis,tennis tournament edition,2001 Heineken Trophy,2000 Heineken Trophy (women),1999 Heineken Trophy
2009 Ordina Open,tennis,tennis tournament edition,2010 UNICEF Open,2009 Ordina open - Men's,2008 Ordina Open
1999 Heineken Trophy,tennis,Rosmalen Grass Court Championships,2000 Heineken Trophy,1999 Heineken Trophy – Women's Doubles,1998 Heineken Trophy
