col0,col1,col2,col3,col4,col5
Pale Municipality,Bosnia and Herzegovina,municipality of the Republika Srpska,Republika Srpska,Pale,Pale-Prača
Kozarska Dubica Municipality,Bosnia and Herzegovina,municipality of the Republika Srpska,Republika Srpska,Dubica,Novi Grad Municipality
Jezero Municipality,Bosnia and Herzegovina,municipality of the Republika Srpska,Republika Srpska,Jezero,Mrkonjić Grad Municipality
Trebinje Municipality,Bosnia and Herzegovina,municipality of the Republika Srpska,Republika Srpska,Trebinje,Cavtat
Kostajnica Municipality,Bosnia and Herzegovina,municipality of the Republika Srpska,Republika Srpska,Kostajnica,Novi Grad Municipality
Čajniče Municipality,Bosnia and Herzegovina,municipality of the Republika Srpska,Republika Srpska,Čajniče,Priboj Municipality
Novo Goražde Municipality,Bosnia and Herzegovina,municipality of the Republika Srpska,Republika Srpska,Ustiprača,Foča Municipality
Berkovići Municipality,Bosnia and Herzegovina,municipality of the Republika Srpska,Republika Srpska,Berkovići,Nevesinje Municipality
Bileća Municipality,Bosnia and Herzegovina,municipality of the Republika Srpska,Republika Srpska,Bileća,Nevesinje Municipality
Rogatica Municipality,Bosnia and Herzegovina,municipality of the Republika Srpska,Republika Srpska,Rogatica,Pale-Prača
Ljubinje Municipality,Bosnia and Herzegovina,municipality of the Republika Srpska,Republika Srpska,Ljubinje,Neum Municipality
Kotor Varoš Municipality,Bosnia and Herzegovina,municipality of the Republika Srpska,Republika Srpska,Kotor Varoš,Travnik Municipality
