col0,col1,col2,col3
Pershing Center,Lincoln Haymakers,SMG,Lincoln
Rosedale Field,Toronto Argonauts,Rosedale Golf Club,Toronto
Pairc nan Laoch,Skye Camanachd,Skye Camanachd,Skye Camanachd
Pierre Werner Cricket Ground,Optimists Cricket Club,Optimists Cricket Club,Optimists Cricket Club
Parc St. Victor,AS Capoise,AS Capoise,AS Capoise
Polifórum Benito Juárez,Pioneros de Quintana Roo,Pioneros de Quintana Roo,Benito Juárez Municipality
Richmond Oval,West Adelaide Football Club,West Adelaide Football Club,West Torrens
Prospect Oval,North Adelaide Football Club,North Adelaide Football Club,Prospect
Recreation Park,Visalia Rawhide,Visalia Rawhide,Visalia
Regions Field,Birmingham Barons,Birmingham Barons,Birmingham
Richmond County Bank Ballpark,Staten Island Yankees,Staten Island Yankees,New York City
Sialkot Hockey Stadium,Crescent Hockey Club,Pakistan Hockey Federation,Sialkot District Government
Intrust Bank Arena,Wichita Thunder,SMG,Sedgwick County
