col0,col1,col2,col3
Shreveport,Shreveport,Caddo Parish,United States of America
Rochester,Rochester,Monroe County,United States of America
Birmingham,Birmingham,Jefferson County,United States of America
Manchester,Manchester,Hillsborough County,United States of America
New Haven,New Haven,New Haven County,United States of America
Stamford,Stamford,Fairfield County,United States of America
Springfield,Springfield,Hampden County,United States of America
Worcester,Worcester,Worcester County,United States of America
Cambridge,Cambridge,Middlesex County,United States of America
Anaheim,Anaheim,Orange County,United States of America
Irvine,Irvine,Orange County,United States of America
