col0,col1,col2,col3
Lítico bruto,Museu of Itaipú collection,5.9,Sítio Arqueológico Duna Grande
Osso de nadadeira peitoral,Museu of Itaipú collection,13.1,Sítio Arqueológico Duna Grande
Fragmento de tíbia,Museu of Itaipú collection,6.2,Sítio Arqueológico Duna Grande
Lítico bruto,Museu of Itaipú collection,6.9,Sítio Arqueológico Duna Grande
Espinhas,Museu of Itaipú collection,0.7,Sítio Arqueológico Duna Grande
Vértebra de peixe,Museu of Itaipú collection,3.3,Sítio Arqueológico Duna Grande
Pré maxila,Museu of Itaipú collection,2.9,Sítio Arqueológico Duna Grande
Pré maxila,Museu of Itaipú collection,3.1,Sítio Arqueológico Duna Grande
Calcificação,Museu of Itaipú collection,1.2,Sítio Arqueológico Duna Grande
Calcificação,Museu of Itaipú collection,1.4,Sítio Arqueológico Duna Grande
Calcificação,Museu of Itaipú collection,0.8,Sítio Arqueológico Duna Grande
Calcificação,Museu of Itaipú collection,1.1,Sítio Arqueológico Duna Grande
Calcificação,Museu of Itaipú collection,0.8,Sítio Arqueológico Duna Grande
Calcificação,Museu of Itaipú collection,1.2,Sítio Arqueológico Duna Grande
