col0,col1,col2,col3,col4,col5,col6
Who Framed Roger Rabbit,PG,Amblin Entertainment,70000000,widescreen,Frank Marshall,Joanna Cassidy
Star Wars: Episode I – The Phantom Menace,PG,Lucasfilm,115000000,2.35:1,Rick McCallum,Sally Hawkins
Who Framed Roger Rabbit,PG,Amblin Entertainment,70000000,widescreen,Frank Marshall,Bob Hoskins
Star Wars: Episode I – The Phantom Menace,PG,Lucasfilm,115000000,2.35:1,Rick McCallum,Ralph Brown
Who Framed Roger Rabbit,PG,Amblin Entertainment,70000000,widescreen,Frank Marshall,Christopher Lloyd
Star Wars: Episode I – The Phantom Menace,PG,Lucasfilm,115000000,2.35:1,Rick McCallum,Natalie Portman
Back to the Future,PG,Universal Studios,19000000,widescreen,Bob Gale,Claudia Wells
Harry Potter and the Prisoner of Azkaban,PG,Warner Bros.,130000000,2.35:1,Chris Columbus,Rupert Grint
Saving Mr. Banks,PG-13,Walt Disney Pictures,35000000,2.35:1,Ian Collie,Ruth Wilson
Cinderella,PG,Allison Shearmur Productions,95000000,2.35:1,Simon Kinberg,Tom Edden
Saving Mr. Banks,PG-13,Walt Disney Pictures,35000000,2.35:1,Philip Steuer,Mia Serafino
Cinderella,PG,Walt Disney Pictures,95000000,2.35:1,Simon Kinberg,Cate Blanchett
Harry Potter and the Prisoner of Azkaban,PG,Warner Bros.,130000000,2.35:1,David Heyman,Paul Whitehouse
Race to Witch Mountain,PG,Walt Disney Pictures,50000000,2.35:1,Andrew Gunn,Dwayne Johnson
