col0,col1,col2,col3,col4
Isenbüttel,77.39,Boldecker Land,UTC+02:00,Gifhorn
Brome,203.87,Boldecker Land,UTC+02:00,Gifhorn
Meinersen,173.09,Papenteich,UTC+02:00,Gifhorn
Isenbüttel,77.39,Sassenburg,UTC+02:00,Gifhorn
Brome,203.87,Velpke,UTC+02:00,Gifhorn
Hankensbüttel,290.27,Aue,UTC+02:00,Gifhorn
Brome,203.87,Klötze,UTC+02:00,Gifhorn
Meinersen,173.09,Gifhorn,UTC+02:00,Gifhorn
Isenbüttel,77.39,Gifhorn,UTC+02:00,Gifhorn
Brome,203.87,Beetzendorf-Diesdorf,UTC+02:00,Gifhorn
Isenbüttel,77.39,Wolfsburg,UTC+02:00,Gifhorn
Brome,203.87,Oebisfelde-Weferlingen,UTC+01:00,Gifhorn
