col0,col1,col2,col3,col4,col5
Greenbelt,Prince George's County,Greenbelt,UTC−05:00,49,real estate transaction
Tupelo,Lee County,Tupelo,Central Time Zone,85,Battle of Tupelo
Greenbelt,Prince George's County,Greenbelt,UTC−05:00,49,construction
Pass Christian,Harrison County,City of Pass Christian,Central Time Zone,4,Hurricane Katrina
Los Angeles,Los Angeles County,City of Los Angeles,UTC−08:00,93,Siege of Los Angeles
Chicago,Cook County,City of Chicago,UTC−06:00,176,Great Chicago Fire
New York City,New York,New York,Eastern Time Zone,11,Consolidation of New York City
Sacramento,Sacramento County,Sacramento,UTC−08:00,9,Great Flood of 1862
Detroit,Wayne County,Detroit,Eastern Time Zone,183,Siege of Detroit
San Antonio,Bexar County,San Antonio,UTC−06:00,198,Siege of Béxar
San Francisco,San Francisco County,San Francisco,UTC−08:00,52,1989 Loma Prieta earthquake
San Antonio,Bexar County,San Antonio,UTC−06:00,198,god rest ye gentlemen
San Francisco,San Francisco County,San Francisco,UTC−08:00,52,1906 San Francisco earthquake
Fort Wayne,Allen County,Fort Wayne,UTC−05:00,247,Siege of Fort Wayne
