col0,col1,col2,col3,col4,col5
Captain America: The Winter Soldier,passes the Bechdel Test,Saturn Award for Best Editing,Marvel Cinematic Universe,2.35:1,170000000
Iron Man,fails the Bechdel Test,Empire Award for Best Sci-Fi/Fantasy,Marvel Cinematic Universe,2.35:1,140000000
Captain America: The Winter Soldier,passes the Bechdel Test,Saturn Award for best production design,Marvel Cinematic Universe,2.35:1,170000000
Iron Man,fails the Bechdel Test,Saturn Award for Best Music,Marvel Cinematic Universe,2.35:1,140000000
Captain America: The Winter Soldier,passes the Bechdel Test,Saturn Award for Best Music,Marvel Cinematic Universe,2.35:1,170000000
Iron Man,fails the Bechdel Test,Saturn Award for Best Actress,Marvel Cinematic Universe,2.35:1,140000000
Captain America: The Winter Soldier,passes the Bechdel Test,Saturn Award for the Best Actor,Marvel Cinematic Universe,2.35:1,170000000
Iron Man,fails the Bechdel Test,Saturn Award for Best Supporting Actor,Marvel Cinematic Universe,2.35:1,140000000
Captain America: The Winter Soldier,passes the Bechdel Test,Saturn Award for Best Supporting Actress,Marvel Cinematic Universe,2.35:1,170000000
The Incredible Hulk,fails the Bechdel Test,Saturn Award for Best Science Fiction Film,Marvel Cinematic Universe,2.35:1,150000000
Iron Man,fails the Bechdel Test,Saturn Award for Best Writing,Marvel Cinematic Universe,2.35:1,140000000
Captain America: The Winter Soldier,passes the Bechdel Test,Saturn Award for Best Writing,Marvel Cinematic Universe,2.35:1,170000000
