col0,col1,col2,col3,col4
Hofstede de Groot catalog raisonné volume 4,Germany,public domain,Kurt Freise,art history
Hofstede de Groot catalog raisonné volume 3,Germany,public domain,Kurt Freise,art history
Hofstede de Groot catalog raisonné volume 2,Germany,public domain,Kurt Freise,art history
Hofstede de Groot catalog raisonné volume 4,United Kingdom,public domain,Kurt Freise,art history
Hofstede de Groot catalog raisonné volume 3,United Kingdom,public domain,Kurt Freise,art history
Hofstede de Groot catalog raisonné volume 2,United Kingdom,public domain,Kurt Freise,art history
"Catalogus van een uitmuntend kabinet met konstige schilderyen, door de beste Italiaansche, Fransche, Brabandsche en Nederlandsche meesters : alles in veele jaaren by een verzameld en nagelaaten door wylen den Wel Ed. Heer Pieter Locquet",Netherlands,public domain,Philippus van der Schley,art history
Hofstede de Groot catalog raisonné volume 5,United Kingdom,public domain,Eduard Plietzsch,art history
Catalogue des Monuments d'Art de la collection de Somzée,Belgium,public domain,Léon de Somzée,art history
Hofstede de Groot catalog raisonné volume 4,Germany,public domain,Wilhelm Valentiner,art history
"Rembrandt catalog raisonné, 1908",Germany,public domain,Wilhelm Valentiner,art history
Hofstede de Groot catalog raisonné volume 4,United Kingdom,public domain,Wilhelm Valentiner,art history
"A catalogue raisonné of the works of the most eminent Dutch, Flemish, and French painters",United Kingdom,public domain,John Smith,art history
"Catalogus van een uitmuntend kabinet met konstige schilderyen, door de beste Italiaansche, Fransche, Brabandsche en Nederlandsche meesters : alles in veele jaaren by een verzameld en nagelaaten door wylen den Wel Ed. Heer Pieter Locquet",Netherlands,public domain,Cornelis Ploos van Amstel,art history
