col0,col1,col2,col3
"Clarinetania, Greenland",Greenland,lieu-dit,Northeast Greenland National Park
Trois-Épis,France,lieu-dit,Niedermorschwihr
Terres-Basses,France,lieu-dit,Saint Martin
Tellsplatte,Switzerland,lieu-dit,canton of Valais
Pont de l'Ouen,France,lieu-dit,Le Loroux-Bottereau
Pont d'Oye,Belgium,lieu-dit,Habay
Pont-Arnaud,Canada,lieu-dit,Saguenay
parc des Princes,France,lieu-dit,Boulogne-Billancourt
"Odelltown, Quebec",Canada,lieu-dit,Lacolle
Notre-Dame-des-Langueurs,France,lieu-dit,Joué-sur-Erdre
