col0,col1,col2,col3
2005 Bank of the West Classic,Stanford,2005-07-31,2005-01-01
2004 Bank of the West Classic,Stanford,2004-07-18,2004-01-01
2008 Bank of the West Classic,Stanford,2008-07-20,2008-01-01
2002 Bank of the West Classic,Stanford,2002-07-28,2002-01-01
2003 Bank of the West Classic,Stanford,2003-07-27,2003-01-01
2012 Bank of the West Classic,Stanford,2012-07-15,2012-01-01
2009 Bank of the West Classic,Stanford,2009-08-02,2009-01-01
2010 Bank of the West Classic,Stanford,2010-08-01,2010-01-01
2011 Bank of the West Classic,Stanford,2011-07-31,2011-01-01
2001 Bank of the West Classic,Stanford,2001-07-29,2001-01-01
2007 Bank of the West Classic,Stanford,2007-07-29,2007-01-01
1996 Bank of the West Classic,Oakland,1996-11-10,1996-01-01
1990 Virginia Slims of California,Oakland,1990-11-04,1990-01-01
