col0,col1,col2,col3,col4
2013 Champion of Champions,sports season,World Professional Billiards and Snooker Association,2013-01-01,2014 Champion of Champions
2005 Premier League Snooker,sports season,Matchroom Sport,2005-01-01,2006 Premier League Snooker
2002 Premier League Snooker,sports season,Matchroom Sport,2002-01-01,2003 Premier League Snooker
2000 Premier League Snooker,sports season,Matchroom Sport,2000-01-01,2001 Premier League Snooker
1995 Welsh Open,sports season,World Professional Billiards and Snooker Association,1995-01-01,1996 Welsh Open
1997 Seniors Pot Black,snooker tournament,World Professional Billiards and Snooker Association,1997-03-01,2005 Pot Black
2017 Players Championship,snooker tournament,World Professional Billiards and Snooker Association,2017-01-01,2018 Players Championship
2016 IBSF World Under-21 Snooker Championship,snooker tournament,International Billiards and Snooker Federation,2016-01-01,2017 IBSF World Under-21 Snooker Championship
2017 World Grand Prix,snooker tournament,World Professional Billiards and Snooker Association,2017-01-01,2018 World Grand Prix
2017 Champion of Champions,snooker tournament,World Professional Billiards and Snooker Association,2017-01-01,2018 Champion of Champions
2017 China Open,snooker tournament,World Professional Billiards and Snooker Association,2017-01-01,2018 China Open
2017 Masters,snooker tournament,World Professional Billiards and Snooker Association,2017-01-01,2018 Masters
2016 Champion of Champions,snooker tournament,World Professional Billiards and Snooker Association,2016-01-01,2017 Champion of Champions
Players Tour Championship 2015/2016 – Finals,snooker tournament,World Professional Billiards and Snooker Association,2016-01-01,2017 Players Championship
