col0,col1,col2,col3
Kingdom of Georgia,Kingdom of Kartli,Eurasia,1008-01-01
Bagratid Armenia,Persian Armenia,Asia,0885-01-01
Kingdom of Armenia,Persian Armenia,Asia,-0552-01-01T00:00:00Z
Ryukyu Kingdom,Okinawa Prefecture,Asia,1429-01-01
Kingdom of Iraq,Iraq,Asia,1921-01-01
Kingdom of Jaén,Guadalquivir Alto,Europe,1246-01-01
Kingdom of France,Republic of Saint-Malo,Europe,0987-01-01
Kingdom of Asturias,Kingdom of León,Europe,0718-01-01
Kingdom of Lombardy–Venetia,Kingdom of Italy,Europe,1815-04-07
Kingdom of Croatia,Austrian Empire,Europe,1527-01-01
Kingdom of Hungary,Austrian Empire,Europe,1526-11-21
Kingdom of Jaén,Jaén Province,Europe,1246-01-01
Kingdom of Granada,Granada Province,Europe,1492-01-01
Kingdom of France,Kingdom of France (1791-1792),Europe,0987-01-01
