col0,col1,col2,col3
Lose Control,Lose Control,2019-01-01,"Triple J Hottest 100, 2019"
Without You,Without You,1994-01-24,Scottish Singles Chart
Northern Light,Northern Light,2012-05-21,Commercial Pop Top 30
Be Alright,Be Alright,2018-06-29,"Triple J Hottest 100, 2018"
King Of The Mountain,King of the Mountain,2005-10-24,European Hot 100 Singles
I Miss You,Miss You,2008-12-14,Sverigetopplistan
Hammer Horror / Coffee Homeground,Hammer horror,1978-10-27,UK Singles Chart
I Miss You,Miss You,2008-12-14,UK Singles Chart
Love and Anger / Ken,Love and Anger,1990-02-26,UK Singles Chart
Windswept / Crazy Love,Windswept,1985-11-01,UK Singles Chart
Wild Man,Wild man,2011-10-11,UK Singles Chart
Breathing / The Empty Bullring,Breathing,1980-04-01,UK Singles Chart
King Of The Mountain,King of the Mountain,2005-10-24,UK Singles Chart
