col0,col1,col2,col3
Lazar 3,2016-01-01,Yugoimport SDPR,infantry fighting vehicle
Tulpar,2013-01-01,Otokar,infantry fighting vehicle
Egyptian Infantry Fighting Vehicle,1995-01-01,Arab Organization for Industrialization,infantry fighting vehicle
ACV-300,1992-01-01,FNSS Defence Systems,infantry fighting vehicle
BMD-3,1990-01-01,Volgograd Tractor Factory,infantry fighting vehicle
Freccia,2006-01-01,Iveco,infantry fighting vehicle
Dardo IFV,1998-01-01,Fiat,infantry fighting vehicle
Mitsubishi Type 89 IFV,1989-01-01,Komatsu Limited,infantry fighting vehicle
BMP-3,1987-01-01,Kurganmashzavod,infantry fighting vehicle
K21,2009-01-01,Doosan Group,infantry fighting vehicle
