col0,col1,col2,col3
fat necrosis of breast,thoracic disease,breast disease,urology
first-degree atrioventricular block,thoracic disease,atrioventricular block,cardiology
third-degree atrioventricular block,thoracic disease,atrioventricular block,cardiology
invasive aspergillosis,thoracic disease,aspergillosis,infectiology
heart conduction disease,thoracic disease,heart disease,cardiology
baritosis,thoracic disease,pneumoconiosis,pulmonology
left bundle branch hemiblock,thoracic disease,bundle branch block,cardiology
lung abscess,thoracic disease,abscess,pulmonology
transposition of great vessels,thoracic disease,congenital heart disease,medical genetics
Keshan disease,thoracic disease,selenium deficiency,endocrinology
breast cyst,thoracic disease,breast benign neoplasm,general surgery
short QT syndrome,thoracic disease,QT interval shortened,cardiology
