col0,col1,col2,col3
2018 Presidential Tour of Turkey,Beñat Txoperena,2018-10-14,2018-10-09
2017 Presidential Tour of Turkey,Alberto Cecchin,2017-10-15,2017-10-10
2019 Presidential Tour of Turkey,Valerio Conti,2019-04-21,2019-04-16
2016 Presidential Tour of Turkey,Jan Hirt,2016-05-01,2016-04-24
2019 Presidential Tour of Turkey,Merhawi Kudus,2019-04-21,2019-04-16
2015 Presidential Tour of Turkey,Eduardo Sepúlveda,2015-05-03,2015-04-26
2017 Presidential Tour of Turkey,Enrico Barbin,2017-10-15,2017-10-10
2016 Presidential Tour of Turkey,Paweł Cieślik,2016-05-01,2016-04-24
2019 Presidential Tour of Turkey,Felix Großschartner,2019-04-21,2019-04-16
2015 Presidential Tour of Turkey,Pello Bilbao,2015-05-03,2015-04-26
2016 Presidential Tour of Turkey,Rémy Di Gregorio,2016-05-01,2016-04-24
2015 Presidential Tour of Turkey,Thomas De Gendt,2015-05-03,2015-04-26
2018 Presidential Tour of Turkey,Diego Ulissi,2018-10-14,2018-10-09
