col0,col1,col2,col3
Jaina Solo,Coruscant,The Last Command,starship pilot
Mara Jade,Coruscant,Heir to the Empire,starship pilot
Nien Nunb,Sullust,Star Wars Episode VI: Return of the Jedi,starship pilot
Han Solo,Corellia,Star Wars Episode IV: A New Hope,starship pilot
Biggs Darklighter,Tatooine,Star Wars Episode IV: A New Hope,starship pilot
Luke Skywalker,Tatooine,Star Wars Episode IV: A New Hope,starship pilot
Jacen Solo,Coruscant,The Last Command,torturer
Darth Vader,Tatooine,Star Wars Episode IV: A New Hope,fictional serial killer
Han Solo,Corellia,Star Wars Episode IV: A New Hope,smuggler
Jacen Solo,Coruscant,The Last Command,spy
Mara Jade,Coruscant,Heir to the Empire,spy
