col0,col1,col2,col3
Pontianak Sultanate,Indonesia,sultanate,Malay
Sultanate of Siak Sri Indrapura,Indonesia,sultanate,Malay
Yogyakarta Sultanate,Indonesia,sultanate,Javanese
Gujarat Sultanate,India,sultanate,Gujarati
Sultanate of Sulu,Indonesia,sultanate,Arabic
Mataram Sultanate,Indonesia,sultanate,Javanese
Sultanate of Egypt,Egypt,sultanate,English
Mamluk Sultanate,Egypt,sultanate,Arabic
Sultanate of Siak Sri Indrapura,Indonesia,historical country,Malay
Yogyakarta Sultanate,Indonesia,historical country,Javanese
