col0,col1,col2,col3
bomber-transport aircraft,air transport,bomber,aircraft functional class
reconnaissance-trainer,flight training,trainer,aircraft functional class
airliner/bomber,commercial aviation,bomber,aircraft functional class
attack/reconnaissance aircraft,airstrike,attack aircraft,aircraft functional class
single-seat trainer,flight training,trainer,aircraft functional class
airborne early warning and control aircraft,airborne early warning and control,electronic warfare aircraft,aircraft functional class
bomber-reconnaissance aircraft,aerial reconnaissance,bomber,aircraft functional class
carrier onboard delivery aircraft,carrier onboard delivery,carrier-based aircraft,aircraft functional class
parachuting aircraft,parachute,transport aircraft,aircraft functional class
observation aircraft,observation,aircraft,aircraft functional class
