col0,col1,col2,col3
Wälder im Donautal,Wälder im Donautal,proposed Site of Community Importance,Germany
NSG Krombachtalsperre,NSG Krombachtalsperre,proposed Site of Community Importance,Germany
Baumbusch bei Medelsheim,Baumbusch bei Medelsheim,proposed Site of Community Importance,Germany
Röllbachschlucht und Lateswald bei Nennig,Röllbachschlucht und Lateswald bei Nennig,proposed Site of Community Importance,Germany
Hammelsberg u. Atzbüsch bei Perl,Hammelsberg u. Atzbüsch bei Perl,proposed Site of Community Importance,Germany
Ostseeküste am Brodtener Ufer,Ostseeküste am Brodtener Ufer,proposed Site of Community Importance,Germany
Gleichberge,Gleichberge,proposed Site of Community Importance,Germany
Taubenberg,Taubenberg,Special Area of Conservation,Germany
Nationalpark Bayerischer Wald,Nationalpark Bayerischer Wald,Special Area of Conservation,Germany
Wälder im Donautal,Wälder im Donautal,Special Area of Conservation,Germany
US-Truppenübungsplatz Grafenwöhr,US-Truppenübungsplatz Grafenwöhr,Special Area of Conservation,Germany
Markwald bei Baiersdorf,Markwald bei Baiersdorf,Special Area of Conservation,Germany
Oppenweher Moor,Oppenweher Moor (NI),Special Area of Conservation,Germany
