col0,col1,col2,col3
Instituto de Investigaciones Biomédicas Alberto Sols,Spain,Alberto Sols García,facility
Ahmed Adnan Saygun Arts Center,Turkey,Ahmed Adnan Saygun,concert hall
Turkmen State Pedagogical Institute,Turkmenistan,Seyitnazar Seydi,facility
Sklifosovsky Institute,Russia,Nikolay Sklifosovsky,facility
Ulugh Beg Astronomical Institute,Uzbekistan,Ulugh Beg,facility
NIKIET,Russia,Nikolay Dollezhal,facility
Sklifosovsky Institute,Russia,Nikolay Sklifosovsky,hospital
Turkmen State Pedagogical Institute,Turkmenistan,Seyitnazar Seydi,university
Anna Wintour Costume Center,United States of America,Anna Wintour,facility
Masaryk Memorial Cancer Institute,Czech Republic,Tomáš Garrigue Masaryk,facility
Danylo Zabolotny Institute of Microbiology and Virology,Ukraine,Danylo Zabolotny,institute
Masaryk Memorial Cancer Institute,Czech Republic,Tomáš Garrigue Masaryk,hospital
