col0,col1,col2,col3,col4,col5
Snord35a,house mouse,gene,reverse strand,small nucleolar RNA,mouse chromosome 7
Snord34,house mouse,gene,reverse strand,small nucleolar RNA,mouse chromosome 7
Snord32a,house mouse,gene,reverse strand,small nucleolar RNA,mouse chromosome 7
Snord33,house mouse,gene,reverse strand,small nucleolar RNA,mouse chromosome 7
Snord73a,house mouse,gene,reverse strand,small nucleolar RNA,mouse chromosome 3
Snord116l2,house mouse,small nucleolar RNA,reverse strand,small nucleolar RNA,mouse chromosome 7
Snord116l1,house mouse,small nucleolar RNA,reverse strand,small nucleolar RNA,mouse chromosome 7
Snord35b,house mouse,small nucleolar RNA,reverse strand,small nucleolar RNA,mouse chromosome 7
Snord35a,house mouse,small nucleolar RNA,reverse strand,small nucleolar RNA,mouse chromosome 7
Snord34,house mouse,small nucleolar RNA,reverse strand,small nucleolar RNA,mouse chromosome 7
