col0,col1,col2,col3
Porto Alegre,Armenian Soviet Encyclopedia,city with millions of inhabitants,0.805
Rio de Janeiro,Brockhaus and Efron Encyclopedic Dictionary,city with millions of inhabitants,0.799
São Paulo,Brockhaus and Efron Encyclopedic Dictionary,city with millions of inhabitants,0.805
Barbacena,Brockhaus and Efron Encyclopedic Dictionary,big city,0.798
Porto Alegre,Armenian Soviet Encyclopedia,big city,0.805
Rio de Janeiro,Brockhaus and Efron Encyclopedic Dictionary,big city,0.799
São Paulo,Brockhaus and Efron Encyclopedic Dictionary,big city,0.805
Porto Alegre,Armenian Soviet Encyclopedia,capital,0.805
Rio de Janeiro,Brockhaus and Efron Encyclopedic Dictionary,capital,0.799
São Paulo,Brockhaus and Efron Encyclopedic Dictionary,capital,0.805
Barbacena,Brockhaus and Efron Encyclopedic Dictionary,city,0.798
Porto Alegre,Armenian Soviet Encyclopedia,city,0.805
