col0,col1,col2,col3
Nêdong District,Shannan,county of China,59615
Gê'gyai County,Ngari Prefecture,county of China,15483
Qonggyai County,Shannan,county of China,17093
Sa'gya County,Shigatse,county of China,47304
Lhozhag County,Shannan,county of China,18453
Gyaca County,Shannan,county of China,23434
Jainca County,Huangnan Tibetan Autonomous Prefecture,county of China,55325
Jiangling County,Jingzhou,county of China,331344
Pingshan County,Shijiazhuang,county of China,433429
Gaoyi County,Shijiazhuang,county of China,186478
Xingtang County,Shijiazhuang,county of China,406353
Tongnan County,Chongqing,county of China,950000
Jingxing County,Shijiazhuang,county of China,309882
Fengjie County,Chongqing,county of China,1000000
Suizhong County,Huludao,county of China,586620
