col0,col1,col2,col3
Liplje,cultural heritage site in Slovenia,455.1,Slovenia
"Dane, Loška Dolina",cultural heritage site in Slovenia,578.7,Slovenia
Cirkuše v Tuhinju,cultural heritage site in Slovenia,589.8,Slovenia
Hrovača,cultural heritage site in Slovenia,545,Slovenia
Cetore,cultural heritage site in Slovenia,131,Slovenia
"Leskovec, Ivančna Gorica",cultural heritage site in Slovenia,667.2,Slovenia
Goriča Vas,cultural heritage site in Slovenia,489.3,Slovenia
Buč,cultural heritage site in Slovenia,458.1,Slovenia
Bača pri Podbrdu,cultural heritage site in Slovenia,749.6,Slovenia
"Bač, Ilirska Bistrica",cultural heritage site in Slovenia,580,Slovenia
Gojače,cultural heritage site in Slovenia,179,Slovenia
Babna Polica,cultural heritage site in Slovenia,756.3,Slovenia
"Javor, Ljubljana",cultural heritage site in Slovenia,514.8,Slovenia
Krašnja,cultural heritage site in Slovenia,398.6,Slovenia
Bevke,cultural heritage site in Slovenia,304,Slovenia
