col0,col1,col2,col3
Femi Kuti,minor character,Femi Kuti,Femi Kuti
Joker,main antagonist,Joker,jester
Michael Mamaril,minor character,Michael Mamaril,Michael Mamaril
Joker,evil clown,Joker,Joker
May Day,henchperson,May Day,May Day
Israel Hands,supporting character,Israel Hands,Israel Hands
Casey Jones,fictional vigilante,Casey Jones,Casey Jones
Mortadelo,title character,Mortadelo,mortadella
Mario,antagonist,Mario,Mario Segale
May Day,Bond girl,May Day,May Day
Percy Jackson,protagonist,Percy Jackson & the Olympians,Perseus
