col0,col1,col2,col3
Alba Madonna,Madonna and Child,1511-01-01,oil paint
The Visitation,Visitation,1540-01-01,oil paint
The Holy Family with Saint,Holy Family,1490-01-01,oil paint
Holy Family with St. John the Baptist,Holy Family,1514-01-01,oil paint
Doni Tondo,Holy Family,1500-01-01,oil paint
Sacra conversazione,Sacra Conversazione,1480-01-01,oil paint
Madonna and Child with Two Angels,Sacra Conversazione,1490-01-01,oil paint
Self-portrait in Uffizi,Lavinia Fontana,1579-01-01,oil paint
"Portrait of Maria of Hungary, Regent of the Netherlands",Mary of Hungary,1550-01-01,oil paint
Mary from the Annunciation,Annunciation,1510-01-01,oil paint
Angel from the Annunciation,Annunciation,1510-01-01,oil paint
Madonna and Child with Two Angels,Sacra Conversazione,1490-01-01,poplar wood
The Circumcision,Circumcision of Jesus,1470-01-01,tempera
Madonna of the Magnificat,Madonna and Child,1483-01-01,tempera
