col0,col1,col2,col3
2007 South Africa International Badminton Championships,badminton,2007-01-01,2007 South Africa International Badminton Championships – Women's singles
2005 South Africa International Badminton Championships,badminton,2005-01-01,2005 South Africa International Badminton Championships – Women's singles
2003 South Africa International Badminton Championships,badminton,2003-01-01,2003 South Africa International Badminton Championships – Women's singles
2002 South Africa International Badminton Championships,badminton,2002-01-01,2002 South Africa International Badminton Championships – Women's singles
2001 South Africa International Badminton Championships,badminton,2001-01-01,2001 South Africa International Badminton Championships – Women's singles
2000 South Africa International Badminton Championships,badminton,2000-01-01,2000 South Africa International Badminton Championships – Women's singles
1999 South Africa International Badminton Championships,badminton,1999-01-01,1999 South Africa International Badminton Championships – Women's singles
1998 South Africa International Badminton Championships,badminton,1998-01-01,1998 South Africa International Badminton Championships – Women's singles
1997 South Africa International Badminton Championships,badminton,1997-01-01,1997 South Africa International Badminton Championships – Women's singles
1996 South Africa International Badminton Championships,badminton,1996-01-01,1996 South Africa International Badminton Championships – Women's singles
2017 South Africa International Badminton Championships,badminton,2017-01-01,2017 South Africa International Badminton Championships – Women's doubles
2016 South Africa International Badminton Championships,badminton,2016-01-01,2016 South Africa International Badminton Championships – Women's doubles
2014 South Africa International Badminton Championships,badminton,2014-01-01,2014 South Africa International Badminton Championships – Women's doubles
