col0,col1,col2,col3
Wooded Landscape,paper,water,Colección Patricia Phelps de Cisneros
Rio,graphite,water,Colección Patricia Phelps de Cisneros
The Loire River Bearing Gifts for the City of Tours,oil paint,Tours,Musée des Beaux-Arts de Tours
Women tractor drivers,oil paint,woman,National Gallery of Armenia
Morning in a Pine Forest. Sketch,oil paint,pine forest,Tretyakov Gallery
Phaedra and Hippolytus,paper,clothing in the ancient world,Department of Paintings of the Louvre
The Music Lesson,oil paint,seduction,Department of Paintings of the Louvre
Phaedra and Hippolytus,paper,Theseus,Department of Paintings of the Louvre
The Music Lesson,oil paint,partitur,Department of Paintings of the Louvre
Phaedra and Hippolytus,paper,helmet,Department of Paintings of the Louvre
The Music Lesson,oil paint,pupil,Department of Paintings of the Louvre
Phaedra and Hippolytus,paper,bow,Department of Paintings of the Louvre
