col0,col1,col2,col3,col4
Santa Cruz del Quiché,128,city,Chichicastenango,Quiché Department
Guastatoya,182,city,Sansare,El Progreso Department
Quetzaltenango,1953,city,Zunil,State of Los Altos
Guatemala City,692,city,El Salvador,Guatemala
Cuilapa,365,municipality of Guatemala,Chiquimulilla,Santa Rosa Department
Chimaltenango,300000000,municipality of Guatemala,Parramos,Chimaltenango Department
Puerto Barrios,1292,municipality of Guatemala,Honduras,Izabal Department
Huehuetenango,204,municipality of Guatemala,Malacatancito,Huehuetenango Department
Cobán,2132,municipality of Guatemala,Chisec,Alta Verapaz Department
Escuintla,332,municipality of Guatemala,La Democracia,Escuintla Department
