col0,col1,col2,col3,col4,col5,col6
2016 Clásica de San Sebastián,2016 UCI World Tour,Tom-Jelte Slagter,Donostia-San Sebastian,road bicycle racing,Donostia-San Sebastian,Spain
2017 Clásica de San Sebastián,2017 UCI World Tour,Mikel Landa,Donostia-San Sebastian,road bicycle racing,Donostia-San Sebastian,Spain
2013 Clásica de San Sebastián,2013 UCI World Tour,Mikel Landa,Donostia-San Sebastian,road bicycle racing,Donostia-San Sebastian,Spain
2018 Clásica de San Sebastián,2018 UCI World Tour,Julien Simon,Donostia-San Sebastian,road bicycle racing,Donostia-San Sebastian,Spain
2013 Clásica de San Sebastián,2013 UCI World Tour,Pieter Serry,Donostia-San Sebastian,road bicycle racing,Donostia-San Sebastian,Spain
2016 Clásica de San Sebastián,2016 UCI World Tour,Dries Devenyns,Donostia-San Sebastian,road bicycle racing,Donostia-San Sebastian,Spain
2011 Clásica de San Sebastián,2011 UCI World Tour,Dries Devenyns,Donostia-San Sebastian,road bicycle racing,Donostia-San Sebastian,Spain
2012 Clásica de San Sebastián,2012 UCI World Tour,Mauro Santambrogio,Donostia-San Sebastian,road bicycle racing,Donostia-San Sebastian,Spain
2017 Clásica de San Sebastián,2017 UCI World Tour,Tony Gallopin,Donostia-San Sebastian,road bicycle racing,Donostia-San Sebastian,Spain
2016 Clásica de San Sebastián,2016 UCI World Tour,Tony Gallopin,Donostia-San Sebastian,road bicycle racing,Donostia-San Sebastian,Spain
2014 Clásica de San Sebastián,2014 UCI World Tour,Tony Gallopin,Donostia-San Sebastian,road bicycle racing,Donostia-San Sebastian,Spain
2013 Clásica de San Sebastián,2013 UCI World Tour,Tony Gallopin,Donostia-San Sebastian,road bicycle racing,Donostia-San Sebastian,Spain
2016 Clásica de San Sebastián,2016 UCI World Tour,Gianluca Brambilla,Donostia-San Sebastian,road bicycle racing,Donostia-San Sebastian,Spain
