col0,col1,col2,col3
iPhone XS,iOS 12,Pegatron,2018-09-12
iPhone 7,iOS 10,Pegatron,2016-09-16
iPhone X,iOS,Pegatron,2017-11-03
Redmi,MIUI,Xiaomi,2013-07-01
iPhone XS,iOS 12,Hon Hai Precision Industry,2018-09-12
iPhone 7,iOS 12,Hon Hai Precision Industry,2016-09-16
iPhone 5S,iOS 12,Hon Hai Precision Industry,2013-09-20
iPhone 7,iOS 11,Hon Hai Precision Industry,2016-09-16
iPhone 5S,iOS 11,Hon Hai Precision Industry,2013-09-20
iPhone 7,iOS 10,Hon Hai Precision Industry,2016-09-16
iPhone 5S,iOS 9,Hon Hai Precision Industry,2013-09-20
iPhone 4S,iOS 9,Hon Hai Precision Industry,2011-10-14
