col0,col1,col2,col3,col4
Certosa di Padula,religious building,1306-01-01,Italian national heritage,Padula
Kinalehin Friary,friary,1400-01-01,national monument of Ireland,County Galway
Pisa Charterhouse,Carthusian monastery,1981-01-01,Italian national heritage,Calci
Chartreuse des Dames à Gonaye,Carthusian monastery,1329-01-01,registered historic monument,Gosnay
Certosa di Trisulti,Carthusian monastery,1201-01-01,Italian national heritage,Collepardo
Granada Charterhouse,Carthusian monastery,1516-01-01,Bien de Interés Cultural,Granada
"St. Hugh's Charterhouse, Parkminster",Carthusian monastery,1873-01-01,Grade II* listed building or structure,Cowfold
Chartreuse de Sainte-Croix-en-Jarez,Carthusian monastery,1280-01-01,registered historic monument,Sainte-Croix-en-Jarez
Chartreuse Notre-Dame des Prés,Carthusian monastery,1325-01-01,registered historic monument,Neuville-sous-Montreuil
Miraflores Charterhouse,Carthusian monastery,1441-01-01,Bien de Interés Cultural,Burgos
Kinalehin Friary,Carthusian monastery,1400-01-01,national monument of Ireland,County Galway
Christgarten Charterhouse,Carthusian monastery,1383-01-01,architectural heritage monument in Bavaria,Ederheim
Monasterio de El Paular,Carthusian monastery,1390-01-01,Bien de Interés Cultural,Rascafría
Pleterje Charterhouse,Carthusian monastery,1401-01-01,monument of local significance,Šentjernej Municipality
