col0,col1,col2,col3,col4,col5,col6
INSAT-3C,2650,geostationary orbit,Ariane 4,communications satellite,India,ELA-2
GSAT-9,2230,geostationary orbit,Geosynchronous Satellite Launch Vehicle Mark II,communications satellite,India,Satish Dhawan Space Centre Second Launch Pad
GSAT-2,1800,geostationary orbit,Geosynchronous Satellite Launch Vehicle Mark I,communications satellite,India,Satish Dhawan Space Centre First Launch Pad
GSAT-11,5854,geostationary orbit,Ariane 5ECA,communications satellite,India,ELA-3
GSAT-1,1530,geostationary transfer orbit,Geosynchronous Satellite Launch Vehicle Mark I,communications satellite,India,Satish Dhawan Space Centre First Launch Pad
Bangabandhu-1,3500,geostationary orbit,Falcon 9 Block 5,communications satellite,Bangladesh,Kennedy Space Center Launch Complex 39
GSAT-11,5854,geostationary orbit,Ariane 5ECA,artificial satellite,India,ELA-3
Bangabandhu-1,3500,geostationary orbit,Falcon 9 Block 5,spaceflight,Bangladesh,Kennedy Space Center Launch Complex 39
GSAT-8,3093,geostationary orbit,Ariane 5ECA,communications satellite,India,ELA-3
Express MD1,1140,geostationary orbit,Proton-M,communications satellite,Russia,Baikonur Cosmodrome Site 200
Ariane Passenger Payload Experiment,670,geosynchronous orbit,Ariane 1,communications satellite,India,ELV
GSAT-3,1950.5,geostationary orbit,Geosynchronous Satellite Launch Vehicle Mark I,communications satellite,India,Satish Dhawan Space Centre First Launch Pad
GSAT-5P,2310,geostationary transfer orbit,Geosynchronous Satellite Launch Vehicle Mark I,communications satellite,India,Satish Dhawan Space Centre Second Launch Pad
Intelsat 15,2550,geostationary orbit,Zenit-3SLB,communications satellite,United States of America,Baikonur Cosmodrome Site 45
