col0,col1,col2,col3,col4,col5
Saturn Nebula,planetary nebula,J2000.0,0.8665,1.002,1782-09-07
Cat's Eye Nebula,planetary nebula,J2000.0,0.6152,-6.413,1786-02-15
Helix Nebula,planetary nebula,J2000.0,4.976,-3.419,1824-01-01
Owl Nebula,planetary nebula,J2000.0,1.1371,-0.044,1781-02-16
Ring Nebula,planetary nebula,J2000.0,1.2707,1.494,1779-01-31
Dumbbell Nebula,planetary nebula,J2000.0,2.6575,3.682,1764-06-12
Cat's Eye Nebula,variable star,J2000.0,0.6152,-6.413,1786-02-15
Little Ghost Nebula,star,J2000.0,0.8776,-0.851,1784-05-21
NGC 1360,star,J2000.0,2.5517,1.475,1868-01-01
Cat's Eye Nebula,galaxy,J2000.0,0.6152,-6.413,1786-02-15
