col0,col1,col2,col3
Lonja del Pescado,lonja,City Council of Alicante/Alacant,Spain
E. & A. Silberman Galleries,art commerce,Abris Silberman,United States of America
P.P.O.W Gallery,arts venue,Wendy Olsoff,United States of America
C. G. Boerner,auction house,Georg Werner,Germany
Galerie Les Tourettes,business,Otto Wertheimer,Switzerland
Sidney Janis Gallery,business,Sidney Janis,United States of America
A. S. Drey,business,Walter Bornheim,Germany
Duits Gallery LTD,business,Charles E. Duits,United Kingdom
Asscher and Welcker,business,Martin Asscher,United Kingdom
Schaeffer Galleries,business,Hanns Schaeffer,United States of America
